Cornell
Graph has fewer than 500000 nodes; don't do graph partition
Run: 0
*Epoch 0, model saved with Loss: 1.7436, Train F1: 0.5977, Val F1: 0.5593, Test F1: 0.5946
*Epoch 6, model saved with Loss: 1.0281, Train F1: 0.4691, Val F1: 0.4519, Test F1: 0.4676
*Epoch 8, model saved with Loss: 1.0061, Train F1: 0.4750, Val F1: 0.4631, Test F1: 0.4541
*Epoch 15, model saved with Loss: 0.9416, Train F1: 0.5026, Val F1: 0.4631, Test F1: 0.4787
*Epoch 16, model saved with Loss: 1.7487, Train F1: 0.5078, Val F1: 0.4631, Test F1: 0.4765
*Epoch 19, model saved with Loss: 0.9309, Train F1: 0.5130, Val F1: 0.4698, Test F1: 0.4899
*Epoch 20, model saved with Loss: 0.9290, Train F1: 0.5242, Val F1: 0.4855, Test F1: 0.5168
*Epoch 22, model saved with Loss: 0.9243, Train F1: 0.5295, Val F1: 0.4944, Test F1: 0.4966
*Epoch 24, model saved with Loss: 1.7247, Train F1: 0.5391, Val F1: 0.4966, Test F1: 0.5056
*Epoch 25, model saved with Loss: 1.7254, Train F1: 0.5459, Val F1: 0.5034, Test F1: 0.5101
*Epoch 30, model saved with Loss: 0.9230, Train F1: 0.5585, Val F1: 0.5056, Test F1: 0.5034
*Epoch 33, model saved with Loss: 1.7084, Train F1: 0.5570, Val F1: 0.5056, Test F1: 0.5168
*Epoch 34, model saved with Loss: 1.7092, Train F1: 0.5481, Val F1: 0.5213, Test F1: 0.5257
*Epoch 36, model saved with Loss: 0.9066, Train F1: 0.5585, Val F1: 0.5235, Test F1: 0.5034
*Epoch 47, model saved with Loss: 1.6816, Train F1: 0.5570, Val F1: 0.5369, Test F1: 0.5145
*Epoch 60, model saved with Loss: 1.6537, Train F1: 0.5772, Val F1: 0.5369, Test F1: 0.5235
*Epoch 64, model saved with Loss: 0.8697, Train F1: 0.5928, Val F1: 0.5459, Test F1: 0.5168
*Epoch 67, model saved with Loss: 1.6330, Train F1: 0.5913, Val F1: 0.5459, Test F1: 0.5078
*Epoch 68, model saved with Loss: 1.6337, Train F1: 0.5891, Val F1: 0.5459, Test F1: 0.5213
*Epoch 72, model saved with Loss: 1.6165, Train F1: 0.5996, Val F1: 0.5481, Test F1: 0.5280
*Epoch 73, model saved with Loss: 1.6119, Train F1: 0.6040, Val F1: 0.5593, Test F1: 0.5459
*Epoch 77, model saved with Loss: 1.6018, Train F1: 0.6040, Val F1: 0.5593, Test F1: 0.5414
*Epoch 78, model saved with Loss: 1.6012, Train F1: 0.6025, Val F1: 0.5593, Test F1: 0.5280
*Epoch 81, model saved with Loss: 1.5870, Train F1: 0.6040, Val F1: 0.5615, Test F1: 0.5347
*Epoch 83, model saved with Loss: 1.5970, Train F1: 0.6174, Val F1: 0.5638, Test F1: 0.5391
*Epoch 87, model saved with Loss: 1.5793, Train F1: 0.6249, Val F1: 0.5638, Test F1: 0.5302
*Epoch 88, model saved with Loss: 1.5755, Train F1: 0.6249, Val F1: 0.5727, Test F1: 0.5459
*Epoch 90, model saved with Loss: 1.5632, Train F1: 0.6286, Val F1: 0.5772, Test F1: 0.5727
*Epoch 93, model saved with Loss: 1.5693, Train F1: 0.6525, Val F1: 0.5794, Test F1: 0.5749
*Epoch 95, model saved with Loss: 1.5567, Train F1: 0.6473, Val F1: 0.5817, Test F1: 0.5906
*Epoch 96, model saved with Loss: 1.5515, Train F1: 0.6503, Val F1: 0.5861, Test F1: 0.5839
*Epoch 97, model saved with Loss: 1.5591, Train F1: 0.6465, Val F1: 0.5906, Test F1: 0.5682
Epoch 100, Loss: 1.5579, Train F1: 0.6555, Val F1: 0.5839, Test F1: 0.5973
*Epoch 103, model saved with Loss: 0.8375, Train F1: 0.6540, Val F1: 0.5951, Test F1: 0.6018
*Epoch 108, model saved with Loss: 1.5149, Train F1: 0.6771, Val F1: 0.6063, Test F1: 0.6018
*Epoch 111, model saved with Loss: 1.5291, Train F1: 0.6875, Val F1: 0.6174, Test F1: 0.5996
*Epoch 130, model saved with Loss: 1.5042, Train F1: 0.6957, Val F1: 0.6219, Test F1: 0.6174
*Epoch 132, model saved with Loss: 1.4946, Train F1: 0.7032, Val F1: 0.6242, Test F1: 0.6219
*Epoch 138, model saved with Loss: 1.4914, Train F1: 0.7144, Val F1: 0.6309, Test F1: 0.6286
*Epoch 150, model saved with Loss: 1.4898, Train F1: 0.7189, Val F1: 0.6309, Test F1: 0.6376
*Epoch 162, model saved with Loss: 1.4592, Train F1: 0.7375, Val F1: 0.6331, Test F1: 0.6465
Epoch 200, Loss: 1.4379, Train F1: 0.7494, Val F1: 0.6130, Test F1: 0.6488
*Epoch 207, model saved with Loss: 1.4454, Train F1: 0.7629, Val F1: 0.6421, Test F1: 0.6331
*Epoch 227, model saved with Loss: 0.7392, Train F1: 0.7733, Val F1: 0.6465, Test F1: 0.6398
*Epoch 233, model saved with Loss: 1.3885, Train F1: 0.7823, Val F1: 0.6488, Test F1: 0.6600
*Epoch 235, model saved with Loss: 1.3859, Train F1: 0.7852, Val F1: 0.6488, Test F1: 0.6465
Mean epoch time of run 0.0449
Iteration:  250
Best Test F1 throughout: 0.6689
Loading best model for final evaluation at val: 0.6488
Best Test F1 after loading saved model: 0.6421
Run: 3
*Epoch 0, model saved with Loss: 1.8717, Train F1: 0.4549, Val F1: 0.4430, Test F1: 0.4631
Epoch 0, Loss: 1.8717, Train F1: 0.4549, Val F1: 0.4430, Test F1: 0.4631
*Epoch 1, model saved with Loss: 1.0950, Train F1: 0.4556, Val F1: 0.4452, Test F1: 0.4631
*Epoch 2, model saved with Loss: 1.0873, Train F1: 0.4556, Val F1: 0.4452, Test F1: 0.4631
*Epoch 3, model saved with Loss: 1.0776, Train F1: 0.4564, Val F1: 0.4452, Test F1: 0.4631
*Epoch 4, model saved with Loss: 1.8821, Train F1: 0.4556, Val F1: 0.4452, Test F1: 0.4631
*Epoch 5, model saved with Loss: 1.8711, Train F1: 0.4564, Val F1: 0.4452, Test F1: 0.4631
*Epoch 6, model saved with Loss: 1.0457, Train F1: 0.4564, Val F1: 0.4452, Test F1: 0.4631
*Epoch 7, model saved with Loss: 1.0316, Train F1: 0.4564, Val F1: 0.4452, Test F1: 0.4631
*Epoch 8, model saved with Loss: 1.0222, Train F1: 0.4564, Val F1: 0.4452, Test F1: 0.4631
*Epoch 9, model saved with Loss: 1.0112, Train F1: 0.4556, Val F1: 0.4452, Test F1: 0.4631
*Epoch 10, model saved with Loss: 1.8157, Train F1: 0.4564, Val F1: 0.4452, Test F1: 0.4631
*Epoch 11, model saved with Loss: 1.8056, Train F1: 0.4564, Val F1: 0.4452, Test F1: 0.4631
*Epoch 12, model saved with Loss: 0.9853, Train F1: 0.4564, Val F1: 0.4452, Test F1: 0.4631
*Epoch 13, model saved with Loss: 0.9741, Train F1: 0.4571, Val F1: 0.4452, Test F1: 0.4609
*Epoch 14, model saved with Loss: 0.9673, Train F1: 0.4571, Val F1: 0.4474, Test F1: 0.4653
*Epoch 16, model saved with Loss: 0.9523, Train F1: 0.4616, Val F1: 0.4497, Test F1: 0.4698
*Epoch 19, model saved with Loss: 1.7519, Train F1: 0.4832, Val F1: 0.4944, Test F1: 0.4765
*Epoch 20, model saved with Loss: 1.7486, Train F1: 0.5011, Val F1: 0.5078, Test F1: 0.4899
*Epoch 21, model saved with Loss: 0.9317, Train F1: 0.5108, Val F1: 0.5123, Test F1: 0.4966
*Epoch 22, model saved with Loss: 1.7431, Train F1: 0.5026, Val F1: 0.5190, Test F1: 0.4855
*Epoch 23, model saved with Loss: 1.7310, Train F1: 0.5309, Val F1: 0.5257, Test F1: 0.4899
*Epoch 31, model saved with Loss: 1.7198, Train F1: 0.5399, Val F1: 0.5302, Test F1: 0.4855
*Epoch 33, model saved with Loss: 0.9111, Train F1: 0.5533, Val F1: 0.5481, Test F1: 0.5145
*Epoch 54, model saved with Loss: 1.6839, Train F1: 0.5831, Val F1: 0.5503, Test F1: 0.5168
*Epoch 56, model saved with Loss: 1.6750, Train F1: 0.5809, Val F1: 0.5503, Test F1: 0.5145
*Epoch 75, model saved with Loss: 1.6266, Train F1: 0.5928, Val F1: 0.5503, Test F1: 0.5324
*Epoch 80, model saved with Loss: 0.8640, Train F1: 0.5921, Val F1: 0.5570, Test F1: 0.5414
*Epoch 81, model saved with Loss: 1.6126, Train F1: 0.5928, Val F1: 0.5593, Test F1: 0.5324
*Epoch 89, model saved with Loss: 1.5834, Train F1: 0.5966, Val F1: 0.5682, Test F1: 0.5481
Epoch 100, Loss: 1.5518, Train F1: 0.6197, Val F1: 0.5570, Test F1: 0.5436
*Epoch 101, model saved with Loss: 0.8393, Train F1: 0.6428, Val F1: 0.5727, Test F1: 0.5280
*Epoch 107, model saved with Loss: 1.5568, Train F1: 0.6577, Val F1: 0.5772, Test F1: 0.5593
*Epoch 112, model saved with Loss: 0.8022, Train F1: 0.6532, Val F1: 0.5973, Test F1: 0.5414
*Epoch 123, model saved with Loss: 1.5042, Train F1: 0.6771, Val F1: 0.5973, Test F1: 0.5615
*Epoch 126, model saved with Loss: 1.4885, Train F1: 0.7107, Val F1: 0.6063, Test F1: 0.6063
*Epoch 131, model saved with Loss: 1.4848, Train F1: 0.7107, Val F1: 0.6085, Test F1: 0.6063
*Epoch 132, model saved with Loss: 1.4952, Train F1: 0.7226, Val F1: 0.6174, Test F1: 0.6085
*Epoch 133, model saved with Loss: 1.4763, Train F1: 0.7204, Val F1: 0.6242, Test F1: 0.5906
*Epoch 138, model saved with Loss: 0.7662, Train F1: 0.7301, Val F1: 0.6264, Test F1: 0.6197
*Epoch 140, model saved with Loss: 1.4694, Train F1: 0.7360, Val F1: 0.6532, Test F1: 0.6085
*Epoch 165, model saved with Loss: 1.4277, Train F1: 0.7837, Val F1: 0.6622, Test F1: 0.6376
*Epoch 177, model saved with Loss: 1.4023, Train F1: 0.8039, Val F1: 0.6644, Test F1: 0.6353
Epoch 200, Loss: 1.3715, Train F1: 0.8188, Val F1: 0.6510, Test F1: 0.6443
*Epoch 206, model saved with Loss: 1.3806, Train F1: 0.8300, Val F1: 0.6644, Test F1: 0.6622
Mean epoch time of run 0.0444
Iteration:  250
Best Test F1 throughout: 0.6734
Loading best model for final evaluation at val: 0.6644
Best Test F1 after loading saved model: 0.6532
Run: 4
*Epoch 0, model saved with Loss: 1.9013, Train F1: 0.4243, Val F1: 0.4072, Test F1: 0.4340
Epoch 0, Loss: 1.9013, Train F1: 0.4243, Val F1: 0.4072, Test F1: 0.4340
*Epoch 1, model saved with Loss: 1.8952, Train F1: 0.4534, Val F1: 0.4452, Test F1: 0.4631
*Epoch 2, model saved with Loss: 1.0859, Train F1: 0.4556, Val F1: 0.4452, Test F1: 0.4609
*Epoch 3, model saved with Loss: 1.0765, Train F1: 0.4556, Val F1: 0.4452, Test F1: 0.4609
*Epoch 4, model saved with Loss: 1.8781, Train F1: 0.4556, Val F1: 0.4452, Test F1: 0.4631
*Epoch 5, model saved with Loss: 1.8721, Train F1: 0.4556, Val F1: 0.4452, Test F1: 0.4631
*Epoch 6, model saved with Loss: 1.8683, Train F1: 0.4556, Val F1: 0.4452, Test F1: 0.4631
*Epoch 7, model saved with Loss: 1.0500, Train F1: 0.4556, Val F1: 0.4452, Test F1: 0.4631
*Epoch 8, model saved with Loss: 1.8508, Train F1: 0.4556, Val F1: 0.4452, Test F1: 0.4631
*Epoch 9, model saved with Loss: 1.8449, Train F1: 0.4556, Val F1: 0.4452, Test F1: 0.4631
*Epoch 10, model saved with Loss: 1.0294, Train F1: 0.4556, Val F1: 0.4452, Test F1: 0.4631
*Epoch 11, model saved with Loss: 1.8323, Train F1: 0.4556, Val F1: 0.4452, Test F1: 0.4631
*Epoch 12, model saved with Loss: 1.0107, Train F1: 0.4556, Val F1: 0.4452, Test F1: 0.4631
*Epoch 13, model saved with Loss: 1.0062, Train F1: 0.4556, Val F1: 0.4452, Test F1: 0.4631
*Epoch 14, model saved with Loss: 1.0046, Train F1: 0.4556, Val F1: 0.4452, Test F1: 0.4631
*Epoch 15, model saved with Loss: 1.8063, Train F1: 0.4556, Val F1: 0.4452, Test F1: 0.4631
*Epoch 16, model saved with Loss: 1.7987, Train F1: 0.4556, Val F1: 0.4452, Test F1: 0.4631
*Epoch 17, model saved with Loss: 1.7912, Train F1: 0.4564, Val F1: 0.4452, Test F1: 0.4631
*Epoch 18, model saved with Loss: 1.7833, Train F1: 0.4556, Val F1: 0.4452, Test F1: 0.4631
*Epoch 19, model saved with Loss: 1.7774, Train F1: 0.4564, Val F1: 0.4452, Test F1: 0.4631
*Epoch 20, model saved with Loss: 0.9659, Train F1: 0.4564, Val F1: 0.4452, Test F1: 0.4631
*Epoch 21, model saved with Loss: 0.9661, Train F1: 0.4564, Val F1: 0.4474, Test F1: 0.4631
*Epoch 28, model saved with Loss: 0.9374, Train F1: 0.4795, Val F1: 0.4519, Test F1: 0.4609
*Epoch 29, model saved with Loss: 1.7357, Train F1: 0.4847, Val F1: 0.4519, Test F1: 0.4765
*Epoch 30, model saved with Loss: 0.9344, Train F1: 0.5101, Val F1: 0.4564, Test F1: 0.4877
*Epoch 31, model saved with Loss: 1.7290, Train F1: 0.5444, Val F1: 0.5436, Test F1: 0.4899
*Epoch 73, model saved with Loss: 1.6492, Train F1: 0.5705, Val F1: 0.5436, Test F1: 0.5145
*Epoch 81, model saved with Loss: 1.6327, Train F1: 0.5720, Val F1: 0.5459, Test F1: 0.5101
*Epoch 85, model saved with Loss: 1.6158, Train F1: 0.5846, Val F1: 0.5459, Test F1: 0.5213
*Epoch 86, model saved with Loss: 1.6237, Train F1: 0.5921, Val F1: 0.5526, Test F1: 0.5324
*Epoch 93, model saved with Loss: 1.5959, Train F1: 0.5913, Val F1: 0.5548, Test F1: 0.5190
*Epoch 100, model saved with Loss: 0.8554, Train F1: 0.5981, Val F1: 0.5660, Test F1: 0.5324
Epoch 100, Loss: 0.8554, Train F1: 0.5981, Val F1: 0.5660, Test F1: 0.5324
*Epoch 106, model saved with Loss: 1.5720, Train F1: 0.6092, Val F1: 0.5705, Test F1: 0.5145
*Epoch 119, model saved with Loss: 1.5590, Train F1: 0.6234, Val F1: 0.5705, Test F1: 0.5459
*Epoch 120, model saved with Loss: 1.5699, Train F1: 0.6249, Val F1: 0.5794, Test F1: 0.5526
*Epoch 128, model saved with Loss: 1.5592, Train F1: 0.6406, Val F1: 0.5817, Test F1: 0.5682
*Epoch 129, model saved with Loss: 1.5447, Train F1: 0.6458, Val F1: 0.5839, Test F1: 0.5749
*Epoch 132, model saved with Loss: 1.5389, Train F1: 0.6368, Val F1: 0.5861, Test F1: 0.5615
*Epoch 134, model saved with Loss: 0.8453, Train F1: 0.6480, Val F1: 0.5861, Test F1: 0.5794
*Epoch 136, model saved with Loss: 1.5322, Train F1: 0.6525, Val F1: 0.6018, Test F1: 0.5436
*Epoch 144, model saved with Loss: 1.5281, Train F1: 0.6600, Val F1: 0.6018, Test F1: 0.5749
*Epoch 150, model saved with Loss: 0.8243, Train F1: 0.6547, Val F1: 0.6040, Test F1: 0.5996
*Epoch 161, model saved with Loss: 0.8137, Train F1: 0.6801, Val F1: 0.6085, Test F1: 0.5884
*Epoch 187, model saved with Loss: 1.4965, Train F1: 0.6980, Val F1: 0.6152, Test F1: 0.6063
*Epoch 193, model saved with Loss: 1.4964, Train F1: 0.6965, Val F1: 0.6152, Test F1: 0.6063
*Epoch 197, model saved with Loss: 1.4805, Train F1: 0.6920, Val F1: 0.6219, Test F1: 0.5884
Epoch 200, Loss: 1.4919, Train F1: 0.7017, Val F1: 0.6107, Test F1: 0.5973
*Epoch 215, model saved with Loss: 1.4804, Train F1: 0.6943, Val F1: 0.6286, Test F1: 0.5839
*Epoch 249, model saved with Loss: 1.4728, Train F1: 0.7204, Val F1: 0.6488, Test F1: 0.6242
Mean epoch time of run 0.0439
Iteration:  250
Best Test F1 throughout: 0.6353
Loading best model for final evaluation at val: 0.6488
Best Test F1 after loading saved model: 0.6085
---------------Stats-----------
Mean training epoch runtime: 0.0445
Mean Std of Best Test we could do F1 Score: 0.6501 +/- 0.0174
Mean Std of Test at best Val F1 Score: 0.6398 +/- 0.0133
Mean Std of Loaded best Val model Test F1 Score: 0.6228 +/- 0.0209
Mean convergence number: 250.0000 +/- 0.0000, [250, 250, 250, 250, 250]
-------------------------------
Cornell
Graph has fewer than 500000 nodes; don't do graph partition
Run: 0
Mean epoch time of run 0.0121
Iteration:  500
Best Test F1 throughout: 0.7838
Loading best model for final evaluation at val: 0.7797
Best Test F1 after loading saved model: 0.7568
Run: 1
Mean epoch time of run 0.0118
Iteration:  500
Best Test F1 throughout: 0.7297
Loading best model for final evaluation at val: 0.7458
Best Test F1 after loading saved model: 0.6757
Run: 2
Mean epoch time of run 0.0116
Iteration:  500
Best Test F1 throughout: 0.8108
Loading best model for final evaluation at val: 0.7627
Best Test F1 after loading saved model: 0.7838
Run: 3
Mean epoch time of run 0.0121
Iteration:  500
Best Test F1 throughout: 0.7297
Loading best model for final evaluation at val: 0.7458
Best Test F1 after loading saved model: 0.7027
Run: 4
Mean epoch time of run 0.0126
Iteration:  500
Best Test F1 throughout: 0.7838
Loading best model for final evaluation at val: 0.7797
Best Test F1 after loading saved model: 0.7027
---------------Stats-----------
Mean training epoch runtime: 0.0120
Mean Std of Best Test we could do F1 Score: 0.7676 +/- 0.0324
Mean Std of Test at best Val F1 Score: 0.7243 +/- 0.0397
Mean Std of Loaded best Val model Test F1 Score: 0.7243 +/- 0.0397
Mean convergence number: 500.0000 +/- 0.0000, [500, 500, 500, 500, 500]
-------------------------------
Cornell
Graph has fewer than 500000 nodes; don't do graph partition
Run: 0
Mean epoch time of run 0.0106
Iteration:  500
Best Test F1 throughout: 0.5405
Loading best model for final evaluation at val: 0.5932
Best Test F1 after loading saved model: 0.4324
Run: 1
Mean epoch time of run 0.0103
Iteration:  500
Best Test F1 throughout: 0.5135
Loading best model for final evaluation at val: 0.5763
Best Test F1 after loading saved model: 0.2973
Run: 2
Mean epoch time of run 0.0101
Iteration:  500
Best Test F1 throughout: 0.5135
Loading best model for final evaluation at val: 0.5932
Best Test F1 after loading saved model: 0.4595
Run: 3
Mean epoch time of run 0.0097
Iteration:  500
Best Test F1 throughout: 0.5676
Loading best model for final evaluation at val: 0.5932
Best Test F1 after loading saved model: 0.5405
Run: 4
Mean epoch time of run 0.0099
Iteration:  500
Best Test F1 throughout: 0.5676
Loading best model for final evaluation at val: 0.5424
Best Test F1 after loading saved model: 0.4324
---------------Stats-----------
Mean training epoch runtime: 0.0101
Mean Std of Best Test we could do F1 Score: 0.5405 +/- 0.0242
Mean Std of Test at best Val F1 Score: 0.4270 +/- 0.0524
Mean Std of Loaded best Val model Test F1 Score: 0.4324 +/- 0.0783
Mean convergence number: 500.0000 +/- 0.0000, [500, 500, 500, 500, 500]
-------------------------------
Texas
Graph has fewer than 500000 nodes; don't do graph partition
Run: 0
Mean epoch time of run 0.0122
Iteration:  500
Best Test F1 throughout: 0.6757
Loading best model for final evaluation at val: 0.6610
Best Test F1 after loading saved model: 0.6757
Run: 1
Mean epoch time of run 0.0116
Iteration:  500
Best Test F1 throughout: 0.7027
Loading best model for final evaluation at val: 0.6780
Best Test F1 after loading saved model: 0.6486
Run: 2
Mean epoch time of run 0.0115
Iteration:  500
Best Test F1 throughout: 0.7297
Loading best model for final evaluation at val: 0.6441
Best Test F1 after loading saved model: 0.5946
Run: 3
Mean epoch time of run 0.0117
Iteration:  500
Best Test F1 throughout: 0.7568
Loading best model for final evaluation at val: 0.6441
Best Test F1 after loading saved model: 0.7027
Run: 4
Mean epoch time of run 0.0119
Iteration:  500
Best Test F1 throughout: 0.7027
Loading best model for final evaluation at val: 0.6780
Best Test F1 after loading saved model: 0.6486
---------------Stats-----------
Mean training epoch runtime: 0.0118
Mean Std of Best Test we could do F1 Score: 0.7135 +/- 0.0276
Mean Std of Test at best Val F1 Score: 0.6432 +/- 0.0432
Mean Std of Loaded best Val model Test F1 Score: 0.6541 +/- 0.0359
Mean convergence number: 500.0000 +/- 0.0000, [500, 500, 500, 500, 500]
-------------------------------
Texas
Graph has fewer than 500000 nodes; don't do graph partition
Run: 0
Mean epoch time of run 0.0111
Iteration:  500
Best Test F1 throughout: 0.7297
Loading best model for final evaluation at val: 0.6949
Best Test F1 after loading saved model: 0.6486
Run: 1
Mean epoch time of run 0.0105
Iteration:  500
Best Test F1 throughout: 0.7027
Loading best model for final evaluation at val: 0.6610
Best Test F1 after loading saved model: 0.6486
Run: 2
Mean epoch time of run 0.0106
Iteration:  500
Best Test F1 throughout: 0.6757
Loading best model for final evaluation at val: 0.6610
Best Test F1 after loading saved model: 0.5676
Run: 3
Mean epoch time of run 0.0101
Iteration:  500
Best Test F1 throughout: 0.6757
Loading best model for final evaluation at val: 0.6441
Best Test F1 after loading saved model: 0.6216
Run: 4
Mean epoch time of run 0.0101
Iteration:  500
Best Test F1 throughout: 0.6757
Loading best model for final evaluation at val: 0.6441
Best Test F1 after loading saved model: 0.5946
---------------Stats-----------
Mean training epoch runtime: 0.0105
Mean Std of Best Test we could do F1 Score: 0.6919 +/- 0.0216
Mean Std of Test at best Val F1 Score: 0.6000 +/- 0.0524
Mean Std of Loaded best Val model Test F1 Score: 0.6162 +/- 0.0315
Mean convergence number: 500.0000 +/- 0.0000, [500, 500, 500, 500, 500]
-------------------------------
Wisconsin
Graph has fewer than 500000 nodes; don't do graph partition
Run: 0
Mean epoch time of run 0.0123
Iteration:  500
Best Test F1 throughout: 0.8235
Loading best model for final evaluation at val: 0.8125
Best Test F1 after loading saved model: 0.7843
Run: 1
Mean epoch time of run 0.0122
Iteration:  500
Best Test F1 throughout: 0.7647
Loading best model for final evaluation at val: 0.8125
Best Test F1 after loading saved model: 0.6863
Run: 2
Mean epoch time of run 0.0114
Iteration:  500
Best Test F1 throughout: 0.8039
Loading best model for final evaluation at val: 0.8250
Best Test F1 after loading saved model: 0.6863
Run: 3
Mean epoch time of run 0.0118
Iteration:  500
Best Test F1 throughout: 0.8235
Loading best model for final evaluation at val: 0.7875
Best Test F1 after loading saved model: 0.7059
Run: 4
Mean epoch time of run 0.0116
Iteration:  500
Best Test F1 throughout: 0.8039
Loading best model for final evaluation at val: 0.8000
Best Test F1 after loading saved model: 0.6667
---------------Stats-----------
Mean training epoch runtime: 0.0119
Mean Std of Best Test we could do F1 Score: 0.8039 +/- 0.0215
Mean Std of Test at best Val F1 Score: 0.7137 +/- 0.0404
Mean Std of Loaded best Val model Test F1 Score: 0.7059 +/- 0.0411
Mean convergence number: 500.0000 +/- 0.0000, [500, 500, 500, 500, 500]
-------------------------------
Wisconsin
Graph has fewer than 500000 nodes; don't do graph partition
Run: 0
Mean epoch time of run 0.0103
Iteration:  500
Best Test F1 throughout: 0.6863
Loading best model for final evaluation at val: 0.7000
Best Test F1 after loading saved model: 0.5686
Run: 1
Mean epoch time of run 0.0100
Iteration:  500
Best Test F1 throughout: 0.6471
Loading best model for final evaluation at val: 0.7125
Best Test F1 after loading saved model: 0.5686
Run: 2
Mean epoch time of run 0.0099
Iteration:  500
Best Test F1 throughout: 0.6667
Loading best model for final evaluation at val: 0.6875
Best Test F1 after loading saved model: 0.5882
Run: 3
Mean epoch time of run 0.0100
Iteration:  500
Best Test F1 throughout: 0.6471
Loading best model for final evaluation at val: 0.6625
Best Test F1 after loading saved model: 0.6078
Run: 4
Mean epoch time of run 0.0100
Iteration:  500
Best Test F1 throughout: 0.6667
Loading best model for final evaluation at val: 0.7125
Best Test F1 after loading saved model: 0.6078
---------------Stats-----------
Mean training epoch runtime: 0.0100
Mean Std of Best Test we could do F1 Score: 0.6627 +/- 0.0147
Mean Std of Test at best Val F1 Score: 0.6039 +/- 0.0147
Mean Std of Loaded best Val model Test F1 Score: 0.5882 +/- 0.0175
Mean convergence number: 500.0000 +/- 0.0000, [500, 500, 500, 500, 500]
-------------------------------
reed98
Graph has fewer than 500000 nodes; don't do graph partition
Run: 0
Mean epoch time of run 0.0188
Iteration:  500
Best Test F1 throughout: 0.6632
Loading best model for final evaluation at val: 0.6667
Best Test F1 after loading saved model: 0.6010
Run: 1
Mean epoch time of run 0.0180
Iteration:  500
Best Test F1 throughout: 0.6684
Loading best model for final evaluation at val: 0.6406
Best Test F1 after loading saved model: 0.6166
Run: 2
Mean epoch time of run 0.0181
Iteration:  500
Best Test F1 throughout: 0.6528
Loading best model for final evaluation at val: 0.6510
Best Test F1 after loading saved model: 0.5959
Run: 3
Mean epoch time of run 0.0183
Iteration:  500
Best Test F1 throughout: 0.6632
Loading best model for final evaluation at val: 0.6771
Best Test F1 after loading saved model: 0.6010
Run: 4
Mean epoch time of run 0.0184
Iteration:  500
Best Test F1 throughout: 0.6528
Loading best model for final evaluation at val: 0.6562
Best Test F1 after loading saved model: 0.5907
---------------Stats-----------
Mean training epoch runtime: 0.0183
Mean Std of Best Test we could do F1 Score: 0.6601 +/- 0.0062
Mean Std of Test at best Val F1 Score: 0.6031 +/- 0.0078
Mean Std of Loaded best Val model Test F1 Score: 0.6010 +/- 0.0087
Mean convergence number: 500.0000 +/- 0.0000, [500, 500, 500, 500, 500]
-------------------------------
reed98
Graph has fewer than 500000 nodes; don't do graph partition
Run: 0
Mean epoch time of run 0.0175
Iteration:  500
Best Test F1 throughout: 0.6632
Loading best model for final evaluation at val: 0.6615
Best Test F1 after loading saved model: 0.6321
Run: 1
Mean epoch time of run 0.0169
Iteration:  500
Best Test F1 throughout: 0.6477
Loading best model for final evaluation at val: 0.6615
Best Test F1 after loading saved model: 0.6477
Run: 2
Mean epoch time of run 0.0178
Iteration:  500
Best Test F1 throughout: 0.6528
Loading best model for final evaluation at val: 0.6562
Best Test F1 after loading saved model: 0.6010
Run: 3
Mean epoch time of run 0.0161
Iteration:  500
Best Test F1 throughout: 0.6425
Loading best model for final evaluation at val: 0.6719
Best Test F1 after loading saved model: 0.6166
Run: 4
Mean epoch time of run 0.0173
Iteration:  500
Best Test F1 throughout: 0.6580
Loading best model for final evaluation at val: 0.6615
Best Test F1 after loading saved model: 0.6114
---------------Stats-----------
Mean training epoch runtime: 0.0171
Mean Std of Best Test we could do F1 Score: 0.6528 +/- 0.0073
Mean Std of Test at best Val F1 Score: 0.6238 +/- 0.0084
Mean Std of Loaded best Val model Test F1 Score: 0.6218 +/- 0.0164
Mean convergence number: 500.0000 +/- 0.0000, [500, 500, 500, 500, 500]
-------------------------------
amherst41
Graph has fewer than 500000 nodes; don't do graph partition
Run: 0
Mean epoch time of run 0.0470
Iteration:  500
Best Test F1 throughout: 0.7673
Loading best model for final evaluation at val: 0.7740
Best Test F1 after loading saved model: 0.7517
Run: 1
Mean epoch time of run 0.0468
Iteration:  500
Best Test F1 throughout: 0.7696
Loading best model for final evaluation at val: 0.7606
Best Test F1 after loading saved model: 0.7539
Run: 2
Mean epoch time of run 0.0469
Iteration:  500
Best Test F1 throughout: 0.7696
Loading best model for final evaluation at val: 0.7673
Best Test F1 after loading saved model: 0.7450
Run: 3
Mean epoch time of run 0.0467
Iteration:  500
Best Test F1 throughout: 0.7651
Loading best model for final evaluation at val: 0.7629
Best Test F1 after loading saved model: 0.7472
Run: 4
Mean epoch time of run 0.0470
Iteration:  500
Best Test F1 throughout: 0.7629
Loading best model for final evaluation at val: 0.7718
Best Test F1 after loading saved model: 0.7494
---------------Stats-----------
Mean training epoch runtime: 0.0469
Mean Std of Best Test we could do F1 Score: 0.7669 +/- 0.0026
Mean Std of Test at best Val F1 Score: 0.7512 +/- 0.0038
Mean Std of Loaded best Val model Test F1 Score: 0.7494 +/- 0.0032
Mean convergence number: 500.0000 +/- 0.0000, [500, 500, 500, 500, 500]
-------------------------------
amherst41
Graph has fewer than 500000 nodes; don't do graph partition
Run: 0
